ID	Gene names	Peptides	Exp_EB_rep1	Exp_EB_rep2	Exp_EB_rep3	Exp_ESC_rep1	Exp_ESC_rep2	Exp_ESC_rep3	Exp_hFF_rep1	Exp_hFF_rep2	Exp_hFF_rep3	Exp_iPSC_rep1	Exp_iPSC_rep2	Exp_iPSC_rep3	Exp_RKO_rep1	Exp_RKO_rep2	Exp_RKO_rep3	Sm_EB_rep1	Sm_EB_rep2	Sm_EB_rep3	Sm_ESC_rep1	Sm_ESC_rep2	Sm_ESC_rep3	Sm_hFF_rep1	Sm_hFF_rep2	Sm_hFF_rep3	Sm_iPSC_rep1	Sm_iPSC_rep2	Sm_iPSC_rep3	Sm_RKO_rep1	Sm_RKO_rep2	Sm_RKO_rep3
Q9BRU9	UTP23	2	-1.191071651	-0.151479337	-0.630948497	-0.20480705	0.474817351	0.28482192	-0.652143361	-1.176192458	-0.396887599	-0.218460617	0.209028791	-0.157572401	0.756939498	1.567923803	1.216519022	-0.918704918	-0.779542113	-0.649426156	-1.43878533	-0.87167017	-1.011585388	-0.630959692	-0.707350484	-0.873588131	-1.441671576	-1.058602638	-1.215719528	-0.831944068	-1.068415968	-1.008804228
Q9BRV8	SIKE1	6	0.15571822	0.221806711	0.189581593	-0.138518812	0.173731373	-0.10987421	-0.209957484	-0.049473406	-0.427445088	0.033892725	0.255836685	0.255655667	0.065845506	0.299771581	0.278085034	-0.241402249	-0.250873894	-0.232678044	-0.159726849	-0.341810246	-0.221471316	-0.296162821	-0.108429187	-0.376774325	-0.382163343	-0.312257492	-0.323862979	-0.397552015	-0.410214106	-0.284461675
Q9BRX2	PELO	15	0.162758782	0.32469259	0.328897657	0.452249184	0.311281725	0.464669886	0.624561062	0.493904192	0.463776179	0.447015136	0.341041172	0.500653907	0.842485253	0.584650039	0.728194419	-1.460624311	-1.099764296	-1.214491733	-1.517237345	-1.421554822	-1.27554001	-1.607423118	-1.202393486	-1.428894707	-1.568414567	-1.335857825	-1.21230266	-1.710455918	-1.673629535	-1.702743152
Q9BRX5	GINS3	12	-0.351309027	-0.438550542	-0.415620898	0.325318751	0.175878586	0.175495181	-1.02192669	-1.128206804	-1.143919966	0.37926818	0.225426794	0.158794993	0.798192595	0.796521043	0.530520818	0.096624275	0.024111967	-0.037355559	0.052595376	-0.051033703	-0.124742825	-0.095793842	-0.021509811	-0.184127642	0.11590005	0.049247559	0.016584663	-0.076378298	-0.024908161	-0.218152673
Q9BRX8	FAM213A	12	0.711850453	0.894534543	0.842640978	0.210215161	0.371291809	0.170693774	-1.252833735	-1.539251862	-1.843981227	0.13397075	-0.166206364	-0.022097283	-0.547354557	-1.084701758	-0.742689362	0.341918404	-0.353086858	-0.036617222	0.083913381	-0.298353556	-0.021114386	0.149425795	0.05263006	-0.376179435	0.13145082	0.071694649	0.107256125	0.604395386	0.31659599	0.430544247
Q9BRZ2	TRIM56	14	-0.397573209	-0.122333896	-0.032269818	0.098758078	0.273031093	0.211441454	0.037807511	0.269436422	0.517704325	0.11411577	0.203402628	0.165770069	-0.137733572	0.771665205	0.495019426	-0.68659718	-0.689938952	-0.21147856	-0.204520554	-0.677225041	-0.477873312	-1.011876466	-0.877673436	-0.649379563	0.129871534	-0.655178997	-0.498961594	-1.243377629	-0.86696818	-0.791549447
Q9BS16	CENPK	3	0.035940536	0.0080668	0.199048744	0.480241968	0.399685351	1.015474696	-0.936016769	-0.998557953	-0.787967816	0.563592034	0.558935693	1.148219401	-0.156463216	-0.152452417	0.002523554	-0.632311104	-0.15496335	-0.477937282	-0.658641196	-0.493824038	-0.429660946	-0.220926589	-0.241009636	-0.177771428	-0.652174093	-0.618515693	-0.385947796	-0.713451717	-0.232290799	-0.491597305
Q9BS26	ERP44	22	0.163439743	0.062781348	-0.014590395	-0.339816458	-0.424983588	-0.461732141	0.065429212	0.106557716	-0.117977009	-0.306342413	-0.461926613	-0.44169433	0.163760025	0.231713642	0.0182995	0.184272545	0.310172798	0.256648076	0.488440887	0.203057334	0.201398257	0.180137888	0.109381952	0.033208705	0.424597057	0.287955175	0.250129144	0.358528399	0.428410945	0.367138493
Q9BS40	LXN	4	0.189188253	0.250107692	0.198571458	-0.729130688	-0.36541042	-0.237384426	0.318206747	0.247743456	0.149882913	-0.262205554	-0.131197252	-0.077971843	0.293544676	0.139848252	0.175475555	0.2981863	0.089385454	0.096111799	-0.511801337	-0.431694128	-0.419486008	-0.157717595	-0.064987817	-0.079630786	-0.106805421	-0.215552368	-0.242696589	-0.074932816	-0.026871361	-0.077204832
Q9BS92	NIPSNAP3B	3	0.460704207	0.837070731	0.744162183	-1.255866702	-0.878767467	-0.897620961	-0.62294075	-0.548376787	-0.624347094	-0.872060572	-0.940074455	-1.05839765	-1.299795765	-1.339773418	-0.916875513	0.69987524	0.383655083	0.751890889	-0.472818081	-0.20607668	0.463645492	0.66091819	0.767250574	0.470802179	0.781132117	0.713030358	0.501456223	0.378398791	0.749051954	0.952695637
Q9BSA4	TTYH2	3	-0.204880009	0.052915453	0.004675576	-0.202619882	0.229026132	-0.068318721	-0.18120253	-0.515940106	0.051872972	-0.334200759	0.204237723	-0.606329639	-0.068188213	-0.313172026	-0.4076025	-0.03119604	-0.161998336	-0.085911078	-0.220375371	0.646464708	0.063577084	0.312448943	-0.412615827	0.066488762	-0.022566231	1.043137663	-0.311020787	0.015386917	0.022418527	0.021952883
Q9BSB4	ATG101	9	0.053874814	-0.170213627	0.157001486	0.346622655	0.152311643	0.339588793	0.290666815	0.157988394	0.206426649	0.279979038	0.366224445	0.138396369	0.176588111	0.161880845	0.056530512	-0.252968746	-0.387313315	-0.057206285	-0.185918846	-0.468918973	-0.260511072	-0.368072869	-0.217384164	-0.162483385	-0.406054244	-0.541220821	-0.431305005	-0.563831267	-0.665295548	-0.445554194
Q9BSC4	NOL10	7	-0.430484696	-0.298493162	-0.28399023	0.643944867	1.24710051	0.530551098	-0.152576226	-0.522016792	-0.059224621	0.600888933	0.624858201	0.370613511	-0.347402648	-0.28149396	0.075177943	-0.387315967	-0.352491838	0.276000515	-0.972199955	-0.963349253	-0.883588004	-1.095305154	-0.772268183	-0.195011796	-0.497230208	-0.856767746	-0.512953828	-1.146229793	-1.085712065	-0.039893608
Q9BSD7	NTPCR	7	0.435004569	0.30829475	0.385546278	0.35727308	0.381344809	0.462373128	-0.173551294	-0.108667903	-0.242571664	0.507448625	0.463927185	0.482154685	0.074182297	0.035330801	-0.02342909	-0.913397617	-0.829765722	-0.964575416	-0.782749141	-0.775040286	-0.898425176	-0.575496258	-0.518763959	-0.538144222	-0.653446771	-0.68990421	-0.727604596	-0.473243536	-0.322586858	-0.314281933
Q9BSE4	HERPUD2	3	-0.028894659	0.15253313	0.2592079	-0.067431443	-0.003156341	0.124413955	-0.443278663	-0.327760562	-0.174103797	-2.10E-04	0.001320711	0.028939025	-0.167239418	-0.219442845	-0.220251207	-0.034842032	0.024157495	-0.157790359	0.232994353	0.043840845	0.079505894	-0.277391666	-0.032638161	-0.040616769	0.230562768	-0.072019443	0.107476826	0.127524568	-0.247151293	-0.293751888
Q9BSE5	AGMAT	7	-0.390728048	-0.447655152	-0.953846371	0.187707946	0.281932239	-0.061612913	-0.780683487	-0.965363164	-1.011586603	0.084873682	0.204814221	-0.225497524	0.461151424	0.807132824	0.678577221	-0.321945393	-0.428541251	-0.25046632	-0.315532679	-0.380663675	0.262785399	-0.570873729	-1.050831793	-0.263991331	-0.220676217	-0.35456254	0.268277876	-0.003729584	0.05041513	0.525029192
Q9BSF4	C19orf52	4	0.124519027	0.086222712	-0.138879155	0.611903811	0.188909102	0.042968251	-0.376980764	-0.244268041	-0.182844629	0.478359635	0.276736371	0.293082306	0.117143998	0.545024754	0.429404305	-0.485137607	-0.056300185	-0.565218988	-0.472011109	-0.455831285	-0.744480119	-0.456927998	-0.126864432	0.098566677	-0.8147082	-0.540678949	-0.793062498	-0.65262278	-0.448426491	-0.534030432
Q9BSH4	TACO1	13	0.254170594	0.023990173	0.079086952	0.295590603	0.439413793	0.489222299	-0.06731594	-0.016520809	-0.100879928	0.423032205	0.498475745	0.49576963	0.350964799	0.706837025	0.553463259	-1.295983601	-1.579882675	-1.416863574	-1.042917373	-0.811036832	-0.986594234	-0.723858312	-1.283348714	-1.149245936	-0.944343166	-0.958650247	-0.965728138	-1.82795184	-1.621859589	-1.588809797
Q9BSH5	HDHD3	11	0.28220626	0.211435975	0.36044895	-0.475534172	-0.643023779	-0.654226438	-0.485175128	-0.5251911	-0.296523723	-0.54071676	-0.333235719	-0.591129264	-0.037600825	-0.174933713	-0.285325422	0.369361939	0.605505312	0.69394362	0.671254792	0.519416334	0.344517257	0.142746221	0.054200273	-0.075482608	0.495097373	0.689290323	0.189267332	0.684534193	0.462416267	0.225512383
Q9BSI4	TINF2	5	0.099160401	0.358174016	0.297170314	0.370717839	0.425106335	0.508961743	-0.171166951	-0.241819675	0.177079229	0.347099783	0.301927172	0.562969459	0.153578695	0.126060091	0.426484305	-0.606481276	-0.622809144	-0.409480389	-0.459885773	-0.796079992	-0.539431598	-1.068770571	-0.724692922	-0.318997926	-0.844725957	-0.797227705	-0.461384665	-0.805559205	-0.953052025	-0.793334056
Q9BSJ2	TUBGCP2	18	0.528813847	0.296069756	0.375402503	0.344367097	0.264392597	0.338530154	-0.029235515	0.119352266	0.158862079	0.323101107	0.267026563	0.343132495	0.193630965	0.490297057	0.421956869	-1.015563543	-1.134607476	-1.152388959	-0.970790754	-0.778045789	-1.226486669	-0.9750218	-0.661586153	-0.785966931	-1.00085315	-1.015451732	-1.126474395	-0.93220649	-0.889850601	-0.987815492
Q9BSJ5	C17orf80	3	0.309279419	0.05380665	0.128727964	0.006080413	0.483305641	0.27062015	-0.188270754	-0.236829239	-0.204230343	0.450238245	0.22734431	0.210289176	0.13096462	-0.061189545	-0.153699474	0.204121864	-0.16741271	0.291949665	0.100167602	0.014505136	-0.100204374	0.068481752	-0.273049892	-0.162786225	-0.118891154	-0.260878739	-0.420374706	0.304591552	0.03380074	0.049100553
Q9BSJ6	FAM64A	6	-0.243271154	-0.512140535	-0.563422623	-0.058100938	0.24162135	0.129503634	-0.84679938	-1.342956633	-0.586228262	0.2183721	0.870865801	0.688077834	-0.337538278	-0.98736181	-1.165074983	0.69179882	-0.153306417	0.475618995	0.381425394	0.259658634	0.202527949	0.4581734	-0.286729172	1.125513544	-0.096346234	0.083220076	-0.237172936	0.70972996	-0.162972179	-0.096680754
Q9BSJ8	ESYT1	42	0.311169303	0.278056139	0.303221922	0.156378248	-0.146936448	0.240920431	0.833181976	0.75515792	0.9309761	0.209163881	0.101671572	0.332615451	0.635171556	0.929391053	0.714451004	-1.538645396	-1.410878095	-1.49458316	-1.098975336	-1.06369209	-0.961377811	-1.989026408	-2.047667144	-1.864225074	-1.371851527	-1.268368775	-1.062610057	-2.015616382	-1.743754027	-1.611178151
Q9BSK4	FEM1A	3	-0.274000952	-0.07463894	-0.003778472	-0.208189728	0.246286257	0.024604722	-0.45753147	-0.215496736	-0.158748976	-0.159677697	0.485874698	0.004706031	0.728976031	0.503955289	0.48734907	-0.501412038	-0.216354188	0.256775299	-0.804489288	-0.324162306	-0.053096192	-0.369943612	0.128202451	0.093810468	-0.807038481	-0.680491729	-0.28674264	-1.367787437	-1.243866738	-1.061646072
Q9BSL1	UBAC1	15	-0.001289158	-0.043187806	0.037622278	0.165417905	0.138955931	0.07090892	-0.186673985	-0.147872592	-0.279086522	-0.068959919	-0.053333867	-0.040776987	0.701293223	0.637976476	0.591693874	-0.348394928	-0.461531825	-0.369933239	-0.427425457	-0.562285415	-0.491087904	-0.257585896	-0.422065977	-0.459857848	-0.501523336	-0.616196285	-0.535205076	-0.43251534	-0.511268185	-0.488592457
Q9BSR8	YIPF4	4	-0.525230068	-0.422069943	-0.141087878	-0.258520391	-0.415604002	-0.373651948	0.107718699	0.065360388	0.137535498	-0.246610661	-0.600692271	-0.508326543	-0.238370306	-0.33160516	-0.235031866	0.565288855	0.652227315	0.525438841	0.530671251	0.479114345	0.581080677	0.374770548	0.540376317	0.495465241	0.542876656	0.665518029	0.710539352	0.931455779	0.751482573	0.60791098
Q9BST9	RTKN	14	0.439291131	0.967587426	0.944870512	0.271005067	0.324293751	0.405664088	-0.688261905	-1.091285961	-0.986625699	0.410640381	0.467723023	0.525954049	0.431499879	0.808398514	0.821372671	-1.633088003	-1.973809432	-1.6455737	-0.285498611	-1.079877205	-1.145859319	-0.451087883	-0.885146532	-0.435155572	-0.571732083	-1.415985726	-1.498670226	-1.387251554	-1.994670212	-1.866246179
Q9BSU1	C16orf70	5	0.10235368	0.224451991	0.40325633	-0.002971424	-0.382463859	-0.070454548	0.182427289	0.300789049	0.278047639	-0.032476016	-0.279065515	-0.025878274	-0.162149847	-0.492845609	-0.174804299	-0.116998195	-0.220205325	-0.130684031	0.116772677	-0.040088812	-0.168057558	-0.091154151	-0.072805102	-0.13916057	0.149590501	-0.135094595	0.115740439	-0.111409068	0.135804174	-0.110876836
Q9BSV6	TSEN34	6	0.108933632	-0.017340557	-0.027962576	0.008386375	-0.141293956	-0.13422598	-0.325699921	-0.318113327	-0.180202534	0.120533538	0.106703692	0.073625334	1.531469071	1.526352328	1.354071355	-1.243648423	-0.969361924	-0.549800081	-0.480448077	-0.467213983	-0.634639165	-0.836188	-1.023645278	-0.502263197	-0.725545632	-0.976334232	-1.12392056	-1.75106054	-1.801172433	-1.737063916
Q9BSW2	CRACR2A	7	-1.233088037	-1.17857364	-1.357884288	-0.660297635	-0.262331647	-0.733696325	-0.846185691	-0.881297983	-0.823014029	-0.361593102	-0.233605095	-0.502792368	1.947746031	1.592248326	1.964833453	0.244163309	-0.0123566	0.075806044	0.005024999	-0.093493767	-0.039115953	0.155353254	0.056854424	-0.089473847	-0.426936631	-0.730892865	-0.439033394	-0.613428099	-0.816407182	-0.58019271
Q9BSY9	DESI2	3	-0.428244786	-0.49063986	-0.662958449	0.742467564	0.88039219	0.696796942	-0.497453487	-0.657290539	-0.987930712	0.245487125	0.240699241	0.176126971	-0.173845842	-0.681075115	-0.122039376	0.057723338	-0.372489594	-0.239798574	-0.224248944	-0.528977127	0.12293285	-0.081527877	-0.362447345	-0.708074403	-0.102957607	-0.097184346	-0.320057508	-0.04019495	-0.631365459	-0.161560079
Q9BT09	CNPY3	10	-0.390384698	-0.383706451	-0.28275409	-0.099829723	-0.247138929	-0.240575716	-0.56477558	-0.476794597	-0.495955015	-0.027996255	-0.162574954	-0.190311751	-0.958445194	-0.816061759	-1.104738238	0.665935387	0.920947271	0.700410913	1.084732664	1.04139684	0.898871844	0.528123997	0.64016188	0.698980341	0.842075057	0.77001438	0.824751298	0.728716244	0.694002193	0.42353846
Q9BT17	MTG1	11	0.344973528	0.236677613	0.324875616	0.358262679	0.384547719	0.409825625	-0.25531461	-0.44948372	-0.429059409	0.621849852	0.522641241	0.63543407	0.016789055	0.147387755	-0.014891614	-0.694893833	-0.595311929	-1.12741795	-0.931554303	-0.41659432	-0.867702467	-0.276331855	-0.406151124	-0.644918037	-1.001729489	-0.623296157	-1.001210375	-0.76583194	-0.119293543	-0.700609881
Q9BT22	ALG1	12	-0.087454355	-0.018693187	0.110801138	0.268566346	0.176646575	0.326396036	0.04499557	-0.157742069	0.129158721	0.42248858	0.339312654	0.483189755	0.101645795	0.218449453	0.270945577	-0.72776239	-0.300884627	-0.61568812	-0.443502763	-0.28708287	-0.526723137	-0.348022441	-0.418533281	-0.392196049	-0.524164972	-0.535876233	-0.477201486	-0.230564946	-0.202091446	-0.172676742
Q9BT23	LIMD2	6	0.212368629	-0.003314286	0.012622419	0.016197977	0.072344665	-0.110074578	-1.02267705	-1.29764653	-0.752365823	0.15742552	0.121059636	-0.01084982	-0.733550857	-1.46508416	-0.611691186	0.536151586	0.19084204	0.299769872	0.827479113	0.713046019	0.446456926	-0.156499888	-0.3744278	-0.099548123	0.704655877	0.753607873	0.477028124	0.335339885	0.178205881	0.498419394
Q9BT25	HAUS8	7	-0.29024668	0.040175432	0.056889851	-0.007505186	0.445969314	0.472308076	-0.607918776	-0.612558507	-0.594863626	0.17141191	0.523338564	0.53648964	0.189693215	0.934236335	1.026660306	-0.899088725	-0.87224838	-1.025942125	-0.531301518	-0.623439485	-0.747609085	-0.738001001	-1.047530672	-1.233973613	-0.340492694	-0.751525991	-1.185314874	-1.60145235	-1.53414667	-1.391866763
Q9BT30	ALKBH7	7	0.215385217	0.243524378	0.179780606	0.779605853	0.793015778	0.686130446	-0.329923068	-0.283922192	-0.394912307	0.754413977	0.756438958	0.570404017	6.53E-04	-0.01054195	-0.136468999	-0.756598434	-1.120530708	-1.005292952	-0.949918026	-1.008359818	-1.124707148	-0.252558388	-0.409622459	-0.48830175	-0.982910962	-1.105537989	-1.15403105	-0.401689211	-0.358712046	-0.560661921
Q9BT73	PSMG3	2	-0.236443165	-0.496383545	-0.290334042	-0.244669763	-0.098673198	-0.103097532	0.019789661	-0.482378217	-0.533128136	-0.140335031	-0.144208045	-0.15281035	-0.307560228	-0.237460344	-0.031029012	0.191523416	0.184851155	0.214653121	0.315013987	0.737171072	0.404575676	0.232554419	-0.151585564	0.139504858	0.62276365	0.661053985	0.737166385	0.480972957	0.505580973	0.725438546
Q9BT78	COPS4	26	-0.139680273	0.011123164	-0.089010295	-0.334779329	-0.496782798	-0.258415256	-0.152024514	-0.035614669	-0.106140402	-0.291583368	-0.271440614	-0.158422272	0.299103981	0.260282715	0.241487573	-0.012475837	0.233506093	0.26790434	0.330131322	0.24975741	0.376056742	0.159254173	0.117026982	0.158215997	0.275113978	0.238085192	0.180085009	0.365346691	0.389999078	0.287264775
Q9BTA9	WAC	14	0.111403603	0.232975871	0.25081394	0.275399823	0.382964187	0.267684499	-0.33118049	-0.201417799	-0.362662547	0.366112689	0.397318436	0.333857305	0.941125252	0.698917303	0.794493459	-0.58990966	-1.008635485	-0.754676701	-0.526614606	-0.217997767	-0.444519784	-0.476729741	-0.423504872	-0.900188513	-0.753667303	-0.670984189	-0.630731606	-1.718174963	-1.584429387	-1.565295494
Q9BTC0	DIDO1	48	-0.300339876	-0.305473273	-0.422813428	0.643051922	0.562062255	0.710067648	-0.541413446	-0.652252619	-0.636299087	0.210658546	0.178717407	0.209462643	-0.498871917	-0.527778935	-0.779476686	0.21759478	-0.042970009	-0.004410033	0.216332715	0.151836873	0.288652922	-0.181079314	-0.173039241	-0.285879697	0.028493769	0.104928171	0.216582623	-0.144131139	-0.215717914	-0.486645215
Q9BTC8	MTA3	24	0.13839594	0.245365748	0.185610782	1.27824267	1.493029597	1.093951376	-1.141788895	-1.243149044	-0.678859428	1.109768275	1.24825107	0.848507334	-0.552296957	-1.118530865	-0.302130063	-1.336886027	-1.486621585	-1.126871738	-1.639367858	-1.420798593	-1.651824651	-0.829411681	-0.468742517	-0.099484213	-1.668405917	-1.249640511	-1.531011253	-0.918685107	-1.027340511	-0.427584582
Q9BTD8	RBM42	9	0.216026913	-0.177886029	0.257720732	0.156400345	0.172420875	0.104377108	-0.406267715	-0.790830737	-0.189411287	0.278091762	0.518366815	0.375420087	0.044505446	0.104888697	0.51417319	-0.419768239	-0.646935935	-0.258189186	-0.25868208	0.345367859	-0.476115496	-0.250286502	-0.517037532	-0.102370428	-0.310482991	0.389604759	-0.526083068	-0.609791566	-0.761971837	-0.296327903
Q9BTE1	DCTN5	6	-0.004193502	-0.109321059	-0.026343184	-0.450158487	-0.635570616	-0.315894875	-0.250726473	-0.075645591	-0.091652855	-0.424255272	-0.440489445	-0.108663529	-0.263763564	-0.075581324	-0.04960912	0.01132774	0.892256724	0.511246903	0.066733371	0.58673622	0.592634191	0.350546856	0.685904002	0.623245821	0.202240744	0.192786588	0.322280077	0.13128717	0.153807149	0.356183204
Q9BTE3	MCMBP	17	-0.053245817	-0.045209816	0.031807061	0.544236227	0.577610243	0.616270829	-0.290602982	-0.402050836	-0.482894898	0.488759526	0.563179271	0.597491191	0.449179448	0.354438902	0.462208366	-0.602412361	-1.23748948	-1.116600743	-0.885118485	-1.122497795	-1.025434794	-0.69023415	-1.148298918	-1.183287432	-0.855183106	-1.065869795	-1.132029518	-0.984596723	-1.225383303	-1.223581256
Q9BTE6	AARSD1	15	0.198231548	0.177847198	0.103926408	0.250256391	0.271449975	0.234210266	0.205961144	0.159656878	0.106528113	0.422644728	0.355398663	0.373897798	0.451927882	0.328862926	0.392635905	-0.858505299	-1.126553456	-1.107598917	-0.95891792	-0.837762307	-0.883329016	-1.058389984	-1.158980866	-1.104771512	-0.973290536	-1.046534243	-1.018143625	-0.552578818	-1.280144066	-1.151341723
Q9BTE7	DCUN1D5	9	-0.300954485	-0.240653562	-0.444985026	0.71425057	0.42073421	0.679348078	-0.582991714	-0.566067337	-0.800249371	0.704823262	0.695474022	0.661940952	1.359481714	0.751950144	1.224102785	-1.227578218	-1.067316284	-1.26902077	-1.63993214	-1.195264131	-1.676952921	0.648975091	-0.860141407	-1.197408666	-1.784835597	-1.999257492	-1.884344913	-2.23923591	-2.244110586	-2.096734396
Q9BTF0	THUMPD2	7	-0.398972594	-0.3410327	-0.634016181	-0.053217554	-4.46E-04	-0.282447207	-0.867484957	-0.940067228	-1.071313413	0.262126794	0.149016958	0.019479318	0.536497222	0.197581583	0.198412437	0.661269808	0.12027897	0.340205558	0.447769144	0.520384106	0.334044111	0.072270091	0.059040678	-0.062936865	0.384126185	0.317860444	0.357676897	0.624996466	0.200255918	0.283192799
Q9BTL3	FAM103A1	6	-0.265123597	-0.089205628	-0.244781523	0.384289342	-0.154904288	-0.095074195	-0.116675225	-0.19986741	-0.350297566	0.594288818	-0.097018433	-0.184755654	-0.737701399	0.461996977	-0.055154542	0.143451341	0.354211498	0.363521105	-0.135475213	-0.230413228	0.071717782	0.522279133	0.010342977	0.116633046	-0.557570365	-0.173623381	0.005045002	-0.399056597	0.20051183	0.380671544
Q9BTT0	ANP32E	9	0.497405552	0.090773709	0.390574154	0.271061765	0.092859701	0.198531774	-0.705446747	-0.151459884	-0.586485281	0.524746192	0.336276321	0.519200934	0.611374189	0.852825149	0.434178974	-0.741132232	-0.818613313	-0.691950161	-1.130819479	-0.887480687	-1.002536158	-1.124816215	-0.352775792	-0.990317187	-1.161571082	-1.036330113	-1.175759871	-1.233045109	-0.944059789	-1.319442555
Q9BTT4	MED10	6	-0.356057124	-0.176504038	-0.185308817	0.010853304	0.089432698	-0.029091536	-0.554278065	-0.540074571	-0.509127275	-0.026344624	-0.103820563	-0.244061139	-0.150997037	0.015598561	-0.256984947	0.359110499	0.245420506	0.235338092	0.570756855	0.530832073	0.501484842	0.329690927	0.32228236	0.305292128	0.617880947	0.496798365	0.528372759	0.60291639	0.706858322	0.486346614
Q9BTT6	LRRC1	15	1.021648202	1.004847321	1.100249131	0.175706791	0.097818438	-0.016917498	-0.580023273	-0.716528875	-1.066447523	0.156255786	0.100486228	0.019785287	0.03150548	-0.018817739	-0.122676929	-0.771555948	-0.572535573	-0.557670197	-0.300898602	-0.361427429	-0.393821285	0.328040411	0.002936056	-0.677467721	-0.354740746	-0.494891813	-0.610450432	-0.609656108	-0.61629292	-0.541605956
Q9BTU6	PI4K2A	27	-0.255976901	-0.206371234	-0.302761609	-0.169702482	-0.176186133	-0.254481889	0.516300253	0.529360564	0.360991207	-0.236267538	-0.329728429	-0.349300861	0.425890413	0.098157014	0.395853915	-0.061958895	-0.329682244	-0.286041288	-0.036630132	0.077191793	-0.045176236	-0.305647595	-0.272162754	-0.312954074	-0.104201961	-0.010324196	-0.145276466	0.047600556	0.076441494	0.108575056
Q9BTV4	TMEM43	19	0.113973733	0.3473258	0.231280414	-0.05717433	0.09820004	-0.218343952	0.889510169	0.884359849	0.567194842	0.04668601	-0.090925761	-0.215663122	0.031018771	-0.428923884	-0.223843076	-0.23090772	-0.881037788	-0.737935178	-0.241094049	-0.551918137	-0.44247054	-0.706961781	-0.757916093	-0.930073293	-0.289149773	-0.330901207	-0.318249936	0.173512838	0.130848736	-0.065568653
Q9BTV5	FSD1	15	0.004434854	-4.25E-04	0.140771865	1.012438161	0.824205333	0.74908279	-0.219241618	-0.085351493	-0.14424258	1.058853446	0.886496343	0.621746656	-1.423560738	-1.045768517	-1.096329589	-0.753557925	-0.675406853	-0.726833631	-1.062793396	-1.060081826	-0.96110518	-0.709962213	-0.466267764	-0.386915427	-1.090135399	-1.06380579	-1.232081398	-0.45952778	0.212200624	-0.111325588
Q9BTV6	DPH7	7	-0.474555344	-0.980890412	-0.867387305	-0.148744318	-0.244117882	-0.041072962	-0.594842939	-0.843606471	-0.754234674	-0.600996428	-0.75358855	-0.616568716	0.500947059	0.681932396	0.54559178	1.129029056	0.544642072	0.348046481	0.700403582	1.020767928	0.893925076	0.59942522	0.450617948	0.484735686	0.571409068	0.500192688	0.564583386	0.561189252	0.876420955	0.668233975
Q9BTV7	CABLES2	2	0.393937217	-0.111763988	0.06498933	0.274937417	0.170600265	0.193961307	-0.055695932	0.279967494	0.200345091	0.380503288	0.166249932	0.097718731	0.095932264	-0.200175624	-0.138153603	-0.332361061	-0.018736708	0.150577028	0.107306503	-0.039651661	-0.236922579	-0.602903715	-0.659035414	-0.374442355	0.032657627	-0.30468795	-0.434223463	0.355573944	-0.015518729	-0.052614423
Q9BTW9	TBCD	31	0.111214211	0.24660444	0.136750861	0.188122225	0.158400052	0.171413026	0.240850124	0.257183576	0.273138834	0.376447309	0.44016064	0.387357826	-0.492859474	-0.462219524	-0.317989215	-0.662378508	-0.284063267	-0.168456124	-0.72457831	-0.475648987	-0.602998199	-0.644731925	-0.553048538	-0.212165879	-0.590218573	-0.591976921	-0.463148387	-0.590981732	-0.536418679	-0.072218958
Q9BTX1	NDC1	12	0.055049112	0.098622175	-0.147333818	0.59975082	0.549335087	0.745215996	-0.501184556	-0.447955177	-0.785977104	0.627982115	0.516182214	0.590657725	0.007088393	0.09523694	-0.130541697	-0.605794895	-0.591352504	-0.920851352	-0.577595077	-0.747824365	-0.684893201	-0.454939499	-0.426995332	-0.688307304	-0.576050161	-0.578352789	-0.800053042	-0.200943337	-0.128298322	-0.504651277
Q9BTX7	TTPAL	9	-0.235732739	-0.310610802	-0.376205939	-0.082289696	-0.162679112	-0.290900926	-0.085418688	-0.326895305	-0.454905438	-0.177308042	-0.376599151	-0.516793077	0.405803339	-0.338335496	-0.028738194	0.444311329	0.066966364	0.036184054	0.255030238	0.356282149	0.105819843	0.276816139	0.160125867	-0.042235918	0.389449991	0.507638217	0.105953687	0.707554616	0.43801549	0.392226507
Q9BTY2	FUCA2	8	-0.355874364	-0.254163991	-0.176656315	-0.139934276	-0.185659603	-0.21151811	-0.503681752	-0.400603272	-0.393012418	-0.265706879	-0.381046133	-0.233446672	0.051492305	-0.096254087	0.094567387	0.58847604	0.347678368	0.550140581	0.656568254	0.5168718	0.635484731	0.312249997	0.502038923	0.428773479	0.448368548	0.453971819	0.420338579	0.325839258	0.451757534	0.435951703
Q9BTY7	HGH1	16	-0.41320201	-0.330778157	-0.273840847	-0.019980962	-0.179274886	0.024429549	-0.335490478	-0.187982923	-0.233894212	-0.172599783	-0.117290447	0.013309354	1.52695727	1.564940915	1.61835154	-0.807365587	-0.490942522	-0.826718525	-0.636303891	-0.612718604	-0.90691746	-0.653433648	-0.507142431	-0.692402139	-0.838861033	-0.780850342	-1.314929948	-2.022101431	-1.661878201	-2.046543077
